Pβ2,Pα1,Pβ1,Pα2,P3,V,α,β
-0.09764,-0.02188,-0.101,-0.08249,-0.09764,10.087213,85,-15
-0.09932,-0.0202,-0.10437,-0.08249,-0.09932,10.087213,85,-15
-0.09595,-0.01852,-0.101,-0.0808,-0.09764,10.087213,85,-15
-0.101,-0.02357,-0.09764,-0.07912,-0.08922,10.039437,85,-10
-0.101,-0.02357,-0.09932,-0.0808,-0.0909,10.039437,85,-10
-0.09932,-0.02357,-0.09932,-0.07912,-0.08922,10.039437,85,-10
-0.10269,-0.02357,-0.10269,-0.08249,-0.0909,10.039437,85,-10
-0.10437,-0.02525,-0.10269,-0.08249,-0.09259,10.039437,85,-10
-0.101,-0.02357,-0.09764,-0.0808,-0.09259,10.039437,85,-10
-0.101,-0.02357,-0.09932,-0.0808,-0.09259,10.039437,85,-10
-0.101,-0.02357,-0.09932,-0.0808,-0.09259,10.039437,85,-10
-0.10269,-0.02188,-0.101,-0.0808,-0.0909,10.039437,85,-10
-0.10437,-0.02357,-0.10269,-0.08249,-0.09259,10.039437,85,-10
-0.09595,-0.01515,-0.09427,-0.07912,-0.09427,10.021881,85,-5
-0.09764,-0.01683,-0.101,-0.07744,-0.09427,10.021881,85,-5
-0.09595,-0.01852,-0.09932,-0.07744,-0.09427,10.021881,85,-5
-0.09764,-0.01852,-0.09932,-0.07575,-0.09427,10.021881,85,-5
-0.09932,-0.0202,-0.09932,-0.07912,-0.09595,10.021881,85,-5
-0.09764,-0.01683,-0.09764,-0.07912,-0.09427,10.021881,85,-5
-0.09764,-0.01852,-0.09932,-0.07912,-0.09595,10.021881,85,-5
-0.09932,-0.0202,-0.101,-0.07744,-0.09764,10.021881,85,-5
-0.09932,-0.01852,-0.10437,-0.07912,-0.09932,10.021881,85,-5
-0.09932,-0.01852,-0.10269,-0.07912,-0.09595,10.021881,85,-5
-0.08922,-0.01515,-0.09427,-0.07744,-0.08417,10.053145,85,0
-0.0909,-0.01515,-0.09764,-0.07744,-0.08585,10.053145,85,0
-0.08754,-0.01683,-0.09427,-0.07744,-0.08585,10.053145,85,0
-0.09259,-0.01852,-0.09764,-0.07912,-0.08585,10.053145,85,0
-0.0909,-0.01852,-0.09427,-0.07744,-0.08417,10.053145,85,0
-0.08922,-0.01683,-0.09427,-0.07744,-0.08585,10.053145,85,0
-0.08922,-0.01852,-0.09764,-0.07744,-0.08754,10.053145,85,0
-0.08922,-0.01852,-0.09764,-0.07744,-0.08417,10.053145,85,0
-0.0909,-0.01683,-0.09764,-0.07744,-0.08585,10.053145,85,0
-0.09259,-0.01852,-0.09932,-0.07912,-0.08922,10.053145,85,0
-0.09259,-0.03703,-0.0909,-0.07239,-0.09427,10.066843,90,-20
-0.09764,-0.03872,-0.0909,-0.07239,-0.09427,10.066843,90,-20
-0.09595,-0.03703,-0.08754,-0.07239,-0.09427,10.066843,90,-20
-0.09764,-0.03703,-0.08754,-0.0707,-0.09259,10.066843,90,-20
-0.09427,-0.03703,-0.08754,-0.07239,-0.09427,10.066843,90,-20
-0.09932,-0.03703,-0.0909,-0.0707,-0.09764,10.066843,90,-20
-0.09427,-0.03703,-0.08585,-0.07239,-0.09259,10.066843,90,-20
-0.09932,-0.0404,-0.09259,-0.07575,-0.09932,10.066843,90,-20
-0.09932,-0.03872,-0.09259,-0.07407,-0.09764,10.066843,90,-20
-0.09764,-0.03703,-0.0909,-0.0707,-0.09259,10.066843,90,-20
-0.09595,-0.03367,-0.09764,-0.08249,-0.09764,10.090777,90,-15
-0.09932,-0.03198,-0.09932,-0.08249,-0.09764,10.090777,90,-15
-0.09932,-0.03367,-0.10269,-0.08249,-0.09932,10.090777,90,-15
-0.09932,-0.0303,-0.101,-0.0808,-0.09764,10.090777,90,-15
-0.09595,-0.03198,-0.09932,-0.0808,-0.09764,10.090777,90,-15
-0.09764,-0.03198,-0.10269,-0.08249,-0.09764,10.090777,90,-15
-0.09595,-0.0303,-0.09932,-0.08249,-0.09764,10.090777,90,-15
-0.09427,-0.0303,-0.09595,-0.07912,-0.09764,10.090777,90,-15
-0.09932,-0.03367,-0.10437,-0.08249,-0.09932,10.090777,90,-15
-0.09427,-0.03367,-0.101,-0.08249,-0.09764,10.090777,90,-15
-0.101,-0.03535,-0.101,-0.08417,-0.09259,10.013532,90,-10
-0.09932,-0.03367,-0.10269,-0.08249,-0.0909,10.013532,90,-10
-0.09764,-0.03367,-0.09764,-0.07912,-0.08754,10.013532,90,-10
-0.09764,-0.03367,-0.09595,-0.0808,-0.08922,10.013532,90,-10
-0.09932,-0.03367,-0.09764,-0.07912,-0.08922,10.013532,90,-10
-0.101,-0.03535,-0.09764,-0.07912,-0.0909,10.013532,90,-10
-0.09932,-0.03367,-0.10269,-0.07912,-0.0909,10.013532,90,-10
-0.101,-0.03367,-0.10269,-0.0808,-0.09259,10.013532,90,-10
-0.09764,-0.03198,-0.09764,-0.07912,-0.0909,10.013532,90,-10
-0.09932,-0.03367,-0.09932,-0.0808,-0.09259,10.013532,90,-10
-0.09932,-0.03198,-0.09427,-0.07744,-0.09595,10.050366,90,-5
-0.09932,-0.0303,-0.09764,-0.07912,-0.09932,10.050366,90,-5
-0.09595,-0.03198,-0.09764,-0.07912,-0.101,10.050366,90,-5
-0.09764,-0.03198,-0.09427,-0.07912,-0.09764,10.050366,90,-5
-0.09764,-0.0303,-0.09764,-0.07744,-0.09595,10.050366,90,-5
-0.09764,-0.03367,-0.09932,-0.07744,-0.09427,10.050366,90,-5
-0.09764,-0.0303,-0.09595,-0.07744,-0.09595,10.050366,90,-5
-0.09427,-0.03198,-0.09427,-0.07912,-0.09764,10.050366,90,-5
-0.09764,-0.03198,-0.09932,-0.0808,-0.09932,10.050366,90,-5
-0.09932,-0.0303,-0.09932,-0.07744,-0.09764,10.050366,90,-5
-0.09427,-0.0303,-0.09259,-0.07912,-0.08922,10.029069,90,0
-0.08922,-0.0303,-0.09259,-0.07912,-0.08754,10.029069,90,0
-0.09427,-0.0303,-0.09764,-0.07912,-0.08922,10.029069,90,0
-0.101,-0.03367,-0.09932,-0.08249,-0.09427,10.029069,90,0
-0.09595,-0.03367,-0.09764,-0.08249,-0.09259,10.029069,90,0
-0.09595,-0.03367,-0.09595,-0.0808,-0.09259,10.029069,90,0
-0.09764,-0.03367,-0.09932,-0.0808,-0.09259,10.029069,90,0
-0.09595,-0.03367,-0.09764,-0.07744,-0.0909,10.029069,90,0
-0.09764,-0.03198,-0.09595,-0.07912,-0.09259,10.029069,90,0
-0.09595,-0.03198,-0.09427,-0.07912,-0.08922,10.029069,90,0
0.04377,-0.22726,-0.19696,0.16666,0.0505,20.109356,-30,-20
0.04545,-0.22389,-0.19527,0.16666,0.05387,20.109356,-30,-20
0.04545,-0.22389,-0.19527,0.16834,0.05387,20.109356,-30,-20
0.04545,-0.22389,-0.19696,0.16834,0.05387,20.109356,-30,-20
0.04545,-0.22389,-0.19864,0.16666,0.05387,20.109356,-30,-20
0.04377,-0.22389,-0.19864,0.16666,0.05387,20.109356,-30,-20
0.04545,-0.22558,-0.19696,0.16834,0.05387,20.109356,-30,-20
0.04545,-0.22389,-0.19696,0.16666,0.0505,20.109356,-30,-20
0.04545,-0.22221,-0.19696,0.16666,0.05387,20.109356,-30,-20
0.04545,-0.22389,-0.19864,0.16666,0.05387,20.109356,-30,-20
-0.00505,-0.19359,-0.13467,0.19527,0.08585,20.05198,-30,-10
-0.00337,-0.19191,-0.13636,0.19527,0.08585,20.05198,-30,-10
-0.00337,-0.19527,-0.13636,0.19527,0.08585,20.05198,-30,-10
-0.00337,-0.19022,-0.13131,0.19696,0.08754,20.05198,-30,-10
-0.00337,-0.19359,-0.13467,0.19527,0.08585,20.05198,-30,-10
-0.00168,-0.19191,-0.13131,0.19696,0.08754,20.05198,-30,-10
-0.00337,-0.19359,-0.13467,0.19696,0.08754,20.05198,-30,-10
-0.00168,-0.19359,-0.13636,0.19696,0.08754,20.05198,-30,-10
0.00168,-0.19022,-0.13467,0.19864,0.0909,20.05198,-30,-10
0.0,-0.19191,-0.13299,0.19527,0.08585,20.05198,-30,-10
-0.05724,-0.17339,-0.0707,0.20874,0.10942,20.0462,-30,0
-0.0606,-0.17339,-0.07239,0.20369,0.10774,20.0462,-30,0
-0.0606,-0.17507,-0.0707,0.20537,0.10942,20.0462,-30,0
-0.05724,-0.17507,-0.07239,0.20874,0.10942,20.0462,-30,0
-0.0606,-0.17844,-0.07407,0.20706,0.10774,20.0462,-30,0
-0.05892,-0.17844,-0.0707,0.20874,0.10774,20.0462,-30,0
-0.05892,-0.17507,-0.07239,0.20706,0.10942,20.0462,-30,0
-0.05724,-0.17507,-0.0707,0.20874,0.10774,20.0462,-30,0
-0.05724,-0.17676,-0.07407,0.20706,0.10774,20.0462,-30,0
-0.05724,-0.17507,-0.07239,0.20706,0.10942,20.0462,-30,0
-0.1212,-0.18854,-0.01178,0.19864,0.09259,20.058625,-30,10
-0.1212,-0.19022,-0.01347,0.19696,0.0909,20.058625,-30,10
-0.1212,-0.19022,-0.01515,0.19696,0.0909,20.058625,-30,10
-0.1212,-0.18854,-0.01347,0.19696,0.09259,20.058625,-30,10
-0.1212,-0.19022,-0.01347,0.19527,0.0909,20.058625,-30,10
-0.11952,-0.19359,-0.01178,0.19696,0.0909,20.058625,-30,10
-0.1212,-0.19359,-0.01347,0.19696,0.0909,20.058625,-30,10
-0.12289,-0.19022,-0.01178,0.19696,0.0909,20.058625,-30,10
-0.1212,-0.18854,-0.0101,0.19696,0.09259,20.058625,-30,10
-0.12289,-0.19022,-0.01178,0.19696,0.0909,20.058625,-30,10
-0.18854,-0.21548,0.04377,0.16834,0.05892,20.08047,-30,20
-0.18686,-0.21379,0.04377,0.17171,0.0606,20.08047,-30,20
-0.18686,-0.21211,0.04377,0.17171,0.0606,20.08047,-30,20
-0.18686,-0.21211,0.04377,0.17171,0.0606,20.08047,-30,20
-0.18517,-0.21211,0.04377,0.17339,0.06397,20.08047,-30,20
-0.18517,-0.21211,0.04545,0.17171,0.06397,20.08047,-30,20
-0.18686,-0.21548,0.04545,0.17171,0.06397,20.08047,-30,20
-0.18854,-0.21548,0.04377,0.17171,0.0606,20.08047,-30,20
-0.18854,-0.21379,0.04377,0.17002,0.0606,20.08047,-30,20
-0.18854,-0.21211,0.04377,0.16834,0.0606,20.08047,-30,20
0.07744,-0.19527,-0.17507,0.14646,0.08922,20.03717,-25,-20
0.07912,-0.19527,-0.17507,0.14646,0.08754,20.03717,-25,-20
0.0808,-0.19359,-0.17507,0.14814,0.0909,20.03717,-25,-20
0.08249,-0.19359,-0.17507,0.14982,0.0909,20.03717,-25,-20
0.07912,-0.19527,-0.17507,0.14814,0.0909,20.03717,-25,-20
0.07912,-0.19527,-0.17507,0.14646,0.08922,20.03717,-25,-20
0.07912,-0.19527,-0.17339,0.14646,0.0909,20.03717,-25,-20
0.0808,-0.19527,-0.17507,0.14814,0.0909,20.03717,-25,-20
0.0808,-0.19696,-0.17507,0.14646,0.08922,20.03717,-25,-20
0.0808,-0.19359,-0.17339,0.14982,0.0909,20.03717,-25,-20
0.02693,-0.15992,-0.10774,0.18181,0.12626,20.081488,-25,-10
0.02525,-0.16161,-0.11279,0.18012,0.12457,20.081488,-25,-10
0.02525,-0.16161,-0.11447,0.18181,0.12289,20.081488,-25,-10
0.02693,-0.16161,-0.1111,0.18181,0.12289,20.081488,-25,-10
0.02693,-0.16329,-0.1111,0.18181,0.12289,20.081488,-25,-10
0.02693,-0.16161,-0.11447,0.18012,0.1212,20.081488,-25,-10
0.02693,-0.15992,-0.11615,0.18181,0.12457,20.081488,-25,-10
0.02693,-0.16161,-0.11279,0.18181,0.12457,20.081488,-25,-10
0.02862,-0.15656,-0.11615,0.18349,0.12457,20.081488,-25,-10
0.02862,-0.15656,-0.11447,0.18181,0.12457,20.081488,-25,-10
-0.02862,-0.14646,-0.04209,0.19191,0.14477,20.086983,-25,0
-0.03198,-0.14814,-0.0404,0.19022,0.14477,20.086983,-25,0
-0.03367,-0.14477,-0.04209,0.19022,0.14309,20.086983,-25,0
-0.03198,-0.14814,-0.04545,0.18854,0.14141,20.086983,-25,0
-0.03367,-0.14814,-0.04714,0.19022,0.14141,20.086983,-25,0
-0.03535,-0.14814,-0.04545,0.18854,0.14309,20.086983,-25,0
-0.03535,-0.14309,-0.04209,0.19022,0.14477,20.086983,-25,0
-0.03535,-0.14646,-0.04209,0.18854,0.14477,20.086983,-25,0
-0.03535,-0.14477,-0.04209,0.19191,0.14477,20.086983,-25,0
-0.03367,-0.14646,-0.0404,0.19022,0.14477,20.086983,-25,0
-0.09764,-0.15656,0.01347,0.18181,0.12794,20.092722,-25,10
-0.09595,-0.15992,0.01178,0.18012,0.12962,20.092722,-25,10
-0.09595,-0.15656,0.01178,0.18012,0.12962,20.092722,-25,10
-0.09427,-0.15824,0.01347,0.18181,0.12962,20.092722,-25,10
-0.09595,-0.15824,0.01178,0.18181,0.12794,20.092722,-25,10
-0.09764,-0.15487,0.01515,0.18181,0.12794,20.092722,-25,10
-0.09427,-0.16161,0.01347,0.18349,0.12794,20.092722,-25,10
-0.09427,-0.16161,0.01178,0.18181,0.12962,20.092722,-25,10
-0.09764,-0.15656,0.01347,0.18012,0.12794,20.092722,-25,10
-0.101,-0.15824,0.01347,0.18181,0.12962,20.092722,-25,10
-0.16329,-0.17844,0.08249,0.15656,0.09932,20.071782,-25,20
-0.16497,-0.17844,0.08249,0.15656,0.09764,20.071782,-25,20
-0.16497,-0.17844,0.0808,0.15656,0.09764,20.071782,-25,20
-0.16161,-0.17844,0.08249,0.15992,0.101,20.071782,-25,20
-0.16329,-0.17844,0.08417,0.15656,0.101,20.071782,-25,20
-0.16666,-0.17844,0.08417,0.15656,0.09764,20.071782,-25,20
-0.16329,-0.18012,0.08249,0.15656,0.09932,20.071782,-25,20
-0.16161,-0.18012,0.08249,0.15656,0.09932,20.071782,-25,20
-0.16329,-0.17844,0.08249,0.15824,0.09932,20.071782,-25,20
-0.16497,-0.17844,0.08249,0.15992,0.09932,20.071782,-25,20
0.10605,-0.16329,-0.15656,0.12457,0.11784,20.04989,-20,-20
0.10774,-0.16329,-0.15656,0.12626,0.11784,20.04989,-20,-20
0.10774,-0.16497,-0.15656,0.12289,0.11615,20.04989,-20,-20
0.10942,-0.16161,-0.15656,0.12626,0.11952,20.04989,-20,-20
0.10774,-0.16329,-0.15487,0.12794,0.11784,20.04989,-20,-20
0.10942,-0.16161,-0.15487,0.12794,0.11952,20.04989,-20,-20
0.10605,-0.16497,-0.15487,0.12457,0.11784,20.04989,-20,-20
0.10605,-0.16497,-0.15319,0.12457,0.11784,20.04989,-20,-20
0.10437,-0.16666,-0.15656,0.12457,0.11615,20.04989,-20,-20
0.10774,-0.16329,-0.15487,0.12457,0.11784,20.04989,-20,-20
0.0505,-0.13131,-0.09427,0.15656,0.14982,20.118992,-20,-10
0.05387,-0.12626,-0.09427,0.15656,0.15151,20.118992,-20,-10
0.05219,-0.13131,-0.09427,0.15656,0.14982,20.118992,-20,-10
0.0505,-0.13131,-0.09427,0.15656,0.15319,20.118992,-20,-10
0.05387,-0.13131,-0.09259,0.15824,0.15151,20.118992,-20,-10
0.0505,-0.12626,-0.08922,0.15992,0.15319,20.118992,-20,-10
0.0505,-0.12626,-0.09427,0.15992,0.15151,20.118992,-20,-10
0.0505,-0.12794,-0.09427,0.15824,0.15319,20.118992,-20,-10
0.0505,-0.12962,-0.09427,0.15656,0.15319,20.118992,-20,-10
0.05219,-0.12962,-0.0909,0.15656,0.15319,20.118992,-20,-10
-0.01347,-0.11615,-0.01852,0.16834,0.17339,20.073249,-20,0
-0.01347,-0.11279,-0.0202,0.16666,0.17339,20.073249,-20,0
-0.01347,-0.11447,-0.0202,0.16666,0.17507,20.073249,-20,0
-0.01515,-0.11615,-0.02188,0.16666,0.17339,20.073249,-20,0
-0.01347,-0.11615,-0.0202,0.16666,0.17171,20.073249,-20,0
-0.01347,-0.11615,-0.02188,0.16497,0.17171,20.073249,-20,0
-0.01515,-0.11952,-0.02525,0.16497,0.17171,20.073249,-20,0
-0.01178,-0.11615,-0.0202,0.16834,0.17339,20.073249,-20,0
-0.01683,-0.11784,-0.02357,0.16666,0.17171,20.073249,-20,0
-0.01515,-0.11952,-0.02525,0.16497,0.17171,20.073249,-20,0
-0.07912,-0.12457,0.03872,0.15487,0.15656,20.048512,-20,10
-0.07912,-0.12457,0.0404,0.15656,0.15656,20.048512,-20,10
-0.0808,-0.12457,0.03872,0.15487,0.15487,20.048512,-20,10
-0.08249,-0.12457,0.0404,0.15656,0.15487,20.048512,-20,10
-0.0808,-0.12457,0.0404,0.15656,0.15487,20.048512,-20,10
-0.08249,-0.12457,0.0404,0.15824,0.15656,20.048512,-20,10
-0.0808,-0.12457,0.0404,0.15487,0.15656,20.048512,-20,10
-0.0808,-0.12457,0.03872,0.15487,0.15487,20.048512,-20,10
-0.0808,-0.12626,0.03872,0.15487,0.15656,20.048512,-20,10
-0.0808,-0.12289,0.0404,0.15656,0.15656,20.048512,-20,10
-0.14646,-0.14646,0.11279,0.13131,0.13131,19.999534,-20,20
-0.14309,-0.14477,0.11279,0.13467,0.13131,19.999534,-20,20
-0.14477,-0.14646,0.11279,0.13467,0.13131,19.999534,-20,20
-0.14646,-0.14477,0.11279,0.13299,0.13131,19.999534,-20,20
-0.14477,-0.14814,0.11279,0.13299,0.12962,19.999534,-20,20
-0.13972,-0.14646,0.11279,0.13299,0.13299,19.999534,-20,20
-0.13804,-0.14814,0.10942,0.13467,0.13299,19.999534,-20,20
-0.14141,-0.14982,0.10942,0.13299,0.12962,19.999534,-20,20
-0.14646,-0.14646,0.11279,0.13299,0.12962,19.999534,-20,20
-0.14814,-0.14646,0.10942,0.12962,0.12962,19.999534,-20,20
0.13299,-0.12457,-0.13467,0.09764,0.14646,20.07832,-15,-20
0.13299,-0.12626,-0.13636,0.09764,0.14646,20.07832,-15,-20
0.13299,-0.12626,-0.13467,0.09764,0.14646,20.07832,-15,-20
0.13299,-0.12457,-0.13467,0.09595,0.14646,20.07832,-15,-20
0.13131,-0.12794,-0.13636,0.09595,0.14477,20.07832,-15,-20
0.12962,-0.12962,-0.13467,0.09595,0.14477,20.07832,-15,-20
0.12962,-0.12794,-0.13467,0.09595,0.14477,20.07832,-15,-20
0.13131,-0.12457,-0.13467,0.09764,0.14477,20.07832,-15,-20
0.13131,-0.12626,-0.13131,0.09764,0.14814,20.07832,-15,-20
0.12794,-0.12794,-0.13636,0.09427,0.14477,20.07832,-15,-20
0.0707,-0.10437,-0.07744,0.12457,0.17002,20.023944,-15,-10
0.0707,-0.10437,-0.07912,0.12289,0.16834,20.023944,-15,-10
0.0707,-0.101,-0.07912,0.12457,0.16834,20.023944,-15,-10
0.06902,-0.10269,-0.07912,0.12626,0.17171,20.023944,-15,-10
0.0707,-0.101,-0.07744,0.12794,0.17171,20.023944,-15,-10
0.06902,-0.10269,-0.07744,0.12794,0.17002,20.023944,-15,-10
0.06902,-0.10269,-0.07744,0.12626,0.17002,20.023944,-15,-10
0.07239,-0.101,-0.07575,0.12794,0.17171,20.023944,-15,-10
0.0707,-0.101,-0.07744,0.12794,0.17002,20.023944,-15,-10
0.0707,-0.101,-0.07744,0.12626,0.17171,20.023944,-15,-10
0.0,-0.0909,-0.00505,0.13804,0.19527,19.999857,-15,0
0.0,-0.09427,-0.00842,0.13636,0.19191,19.999857,-15,0
-0.00168,-0.0909,-0.00673,0.13636,0.19191,19.999857,-15,0
0.0,-0.09259,-0.00505,0.13636,0.19359,19.999857,-15,0
-0.00337,-0.09259,-0.00673,0.13636,0.19191,19.999857,-15,0
0.0,-0.09259,-0.00505,0.13636,0.19191,19.999857,-15,0
-0.00168,-0.09427,-0.0101,0.13636,0.18854,19.999857,-15,0
-0.00168,-0.09259,-0.00673,0.13467,0.19022,19.999857,-15,0
-0.00168,-0.09259,-0.00673,0.13636,0.19359,19.999857,-15,0
0.0,-0.09259,-0.00505,0.13804,0.19359,19.999857,-15,0
-0.06565,-0.09932,0.05892,0.12457,0.17844,20.020645,-15,10
-0.06734,-0.09932,0.05892,0.12457,0.17844,20.020645,-15,10
-0.06734,-0.09932,0.0606,0.12626,0.17844,20.020645,-15,10
-0.06734,-0.09932,0.05892,0.12457,0.17676,20.020645,-15,10
-0.06565,-0.101,0.05892,0.12457,0.18012,20.020645,-15,10
-0.06565,-0.101,0.0606,0.12626,0.17844,20.020645,-15,10
-0.06734,-0.101,0.05892,0.12457,0.17676,20.020645,-15,10
-0.06565,-0.09932,0.06229,0.12794,0.18012,20.020645,-15,10
-0.06902,-0.09932,0.0606,0.12457,0.17676,20.020645,-15,10
-0.06902,-0.09932,0.0606,0.12457,0.17676,20.020645,-15,10
-0.12626,-0.1212,0.13131,0.09932,0.15151,20.051311,-15,20
-0.12626,-0.11952,0.13299,0.101,0.15487,20.051311,-15,20
-0.12962,-0.11952,0.12962,0.101,0.15487,20.051311,-15,20
-0.12794,-0.11615,0.13299,0.101,0.15487,20.051311,-15,20
-0.12962,-0.11952,0.13131,0.101,0.15487,20.051311,-15,20
-0.12794,-0.11447,0.13131,0.101,0.15487,20.051311,-15,20
-0.12962,-0.11784,0.13131,0.09764,0.15487,20.051311,-15,20
-0.12962,-0.11615,0.13299,0.101,0.15487,20.051311,-15,20
-0.12962,-0.11952,0.13299,0.10269,0.15487,20.051311,-15,20
-0.13131,-0.11952,0.12962,0.10269,0.15487,20.051311,-15,20
0.14646,-0.09595,-0.1212,0.06397,0.16161,20.090845,-10,-20
0.14646,-0.09764,-0.12289,0.06229,0.16161,20.090845,-10,-20
0.14477,-0.09764,-0.12457,0.06229,0.16329,20.090845,-10,-20
0.14646,-0.09595,-0.12457,0.06229,0.16329,20.090845,-10,-20
0.14646,-0.09764,-0.12289,0.06397,0.15992,20.090845,-10,-20
0.14646,-0.09932,-0.12626,0.0606,0.15992,20.090845,-10,-20
0.14477,-0.09932,-0.12289,0.06229,0.16161,20.090845,-10,-20
0.14646,-0.09595,-0.12289,0.06229,0.16161,20.090845,-10,-20
0.14477,-0.09932,-0.1212,0.06397,0.15992,20.090845,-10,-20
0.14646,-0.09427,-0.1212,0.06229,0.15992,20.090845,-10,-20
0.08249,-0.07575,-0.07239,0.09259,0.18517,20.044366,-10,-10
0.08417,-0.07407,-0.06734,0.09259,0.18854,20.044366,-10,-10
0.08417,-0.07407,-0.07239,0.09259,0.18686,20.044366,-10,-10
0.08585,-0.07407,-0.07239,0.09427,0.18686,20.044366,-10,-10
0.08417,-0.07407,-0.07239,0.09595,0.18686,20.044366,-10,-10
0.08417,-0.07407,-0.07239,0.09259,0.18686,20.044366,-10,-10
0.08417,-0.07407,-0.07239,0.09595,0.18686,20.044366,-10,-10
0.08249,-0.07407,-0.07407,0.09427,0.18686,20.044366,-10,-10
0.08249,-0.07407,-0.07239,0.09259,0.18686,20.044366,-10,-10
0.08417,-0.07407,-0.07239,0.09595,0.18686,20.044366,-10,-10
0.00842,-0.0606,0.00337,0.10437,0.20706,20.038152,-10,0
0.00673,-0.06229,0.00168,0.10269,0.20537,20.038152,-10,0
0.00842,-0.0606,0.00337,0.10437,0.20874,20.038152,-10,0
0.00842,-0.06229,0.00168,0.10269,0.20537,20.038152,-10,0
0.00842,-0.06229,0.00168,0.10437,0.20537,20.038152,-10,0
0.00842,-0.06229,0.00337,0.10437,0.20537,20.038152,-10,0
0.0101,-0.0606,0.00337,0.10437,0.20874,20.038152,-10,0
0.00842,-0.06229,0.00337,0.10269,0.20874,20.038152,-10,0
0.00842,-0.06229,0.0,0.10269,0.20537,20.038152,-10,0
0.00842,-0.06229,0.00168,0.10269,0.20706,20.038152,-10,0
-0.06229,-0.0707,0.07575,0.08754,0.19191,20.105432,-10,10
-0.06397,-0.07407,0.07575,0.08754,0.19022,20.105432,-10,10
-0.06397,-0.07239,0.07575,0.08754,0.19191,20.105432,-10,10
-0.06229,-0.07407,0.07575,0.08585,0.19022,20.105432,-10,10
-0.0606,-0.07407,0.07575,0.08754,0.18854,20.105432,-10,10
-0.06229,-0.07407,0.07407,0.08754,0.19191,20.105432,-10,10
-0.06229,-0.07407,0.07575,0.08754,0.19191,20.105432,-10,10
-0.0606,-0.07407,0.07575,0.08754,0.19191,20.105432,-10,10
-0.06229,-0.07407,0.07575,0.08754,0.19191,20.105432,-10,10
-0.06229,-0.07239,0.07575,0.08754,0.19359,20.105432,-10,10
-0.11615,-0.08754,0.14814,0.06734,0.16834,20.05885,-10,20
-0.11952,-0.08585,0.14814,0.06565,0.17002,20.05885,-10,20
-0.11784,-0.08754,0.14982,0.06565,0.16834,20.05885,-10,20
-0.11952,-0.08754,0.14982,0.06565,0.16834,20.05885,-10,20
-0.11952,-0.08754,0.14982,0.06565,0.16834,20.05885,-10,20
-0.1212,-0.08754,0.14814,0.06397,0.16834,20.05885,-10,20
-0.1212,-0.08754,0.14814,0.06565,0.16666,20.05885,-10,20
-0.11952,-0.08585,0.14814,0.06565,0.16666,20.05885,-10,20
-0.11784,-0.08417,0.14982,0.06565,0.17002,20.05885,-10,20
-0.11952,-0.08417,0.14982,0.06734,0.17171,20.05885,-10,20
0.15656,-0.06397,-0.11952,0.02693,0.17339,20.079294,-5,-20
0.15656,-0.06229,-0.11952,0.02525,0.17339,20.079294,-5,-20
0.15656,-0.06397,-0.1212,0.02693,0.17339,20.079294,-5,-20
0.15656,-0.06229,-0.11952,0.02693,0.17339,20.079294,-5,-20
0.15487,-0.0606,-0.11784,0.02693,0.17171,20.079294,-5,-20
0.15487,-0.06229,-0.1212,0.02357,0.17171,20.079294,-5,-20
0.15656,-0.0606,-0.11952,0.02525,0.17171,20.079294,-5,-20
0.15656,-0.06229,-0.11615,0.02693,0.17171,20.079294,-5,-20
0.15656,-0.06229,-0.11952,0.02693,0.17171,20.079294,-5,-20
0.15487,-0.06397,-0.11952,0.02693,0.17002,20.079294,-5,-20
0.0909,-0.0404,-0.06734,0.05387,0.19359,20.060967,-5,-10
0.0909,-0.04209,-0.06902,0.05387,0.19359,20.060967,-5,-10
0.0909,-0.0404,-0.06734,0.05555,0.19359,20.060967,-5,-10
0.0909,-0.0404,-0.06565,0.05555,0.19696,20.060967,-5,-10
0.0909,-0.0404,-0.06734,0.05387,0.19359,20.060967,-5,-10
0.0909,-0.03872,-0.06565,0.05724,0.19696,20.060967,-5,-10
0.0909,-0.0404,-0.06734,0.05724,0.19696,20.060967,-5,-10
0.0909,-0.0404,-0.06734,0.05555,0.19527,20.060967,-5,-10
0.08922,-0.04209,-0.06565,0.05387,0.19359,20.060967,-5,-10
0.0909,-0.0404,-0.06565,0.05555,0.19527,20.060967,-5,-10
0.01178,-0.02862,0.00842,0.06397,0.21043,20.06037,-5,0
0.01347,-0.02525,0.00842,0.06565,0.21211,20.06037,-5,0
0.01178,-0.02693,0.00842,0.06565,0.21043,20.06037,-5,0
0.01178,-0.02693,0.00842,0.06397,0.21379,20.06037,-5,0
0.01347,-0.02525,0.00673,0.06565,0.21379,20.06037,-5,0
0.01178,-0.02693,0.0101,0.06565,0.21379,20.06037,-5,0
0.01515,-0.02862,0.0101,0.06397,0.21379,20.06037,-5,0
0.01515,-0.02693,0.0101,0.06565,0.21548,20.06037,-5,0
0.01347,-0.02525,0.01178,0.06565,0.21548,20.06037,-5,0
0.01347,-0.02525,0.00842,0.06565,0.21548,20.06037,-5,0
-0.05555,-0.03872,0.08249,0.04882,0.20032,20.066244,-5,10
-0.05555,-0.03703,0.08249,0.0505,0.20201,20.066244,-5,10
-0.05555,-0.03872,0.08249,0.0505,0.20201,20.066244,-5,10
-0.05555,-0.03872,0.08249,0.0505,0.20201,20.066244,-5,10
-0.05555,-0.03703,0.08417,0.0505,0.20032,20.066244,-5,10
